2409005574, 24320, 2018-10-19 17:00:00, 73.5, C, 2018-10-12 09:30:00
3165405921, 24320, 2018-10-19 17:00:00, 73.5, P, 2018-10-12 09:30:00
1624423602, 24320, 2018-10-19 17:00:00, 74.0, C, 2018-10-12 09:30:00
1096552579, 24320, 2018-10-19 17:00:00, 74.0, P, 2018-10-12 09:30:00
1461912312, 24320, 2018-10-19 17:00:00, 74.5, C, 2018-10-12 09:30:00
1964887993, 24320, 2018-10-19 17:00:00, 74.5, P, 2018-10-12 09:30:00
2795565444, 24320, 2018-10-19 17:00:00, 75.0, C, 2018-10-12 09:30:00
2853084125, 24320, 2018-10-19 17:00:00, 75.0, P, 2018-10-12 09:30:00
4238050842, 24320, 2018-10-19 17:00:00, 76.0, C, 2018-10-12 09:30:00
2957572985, 24320, 2018-10-19 17:00:00, 76.0, P, 2018-10-12 09:30:00
317743774, 24320, 2018-10-19 17:00:00, 77.0, C, 2018-10-12 09:30:00
464792401, 24320, 2018-10-19 17:00:00, 77.0, P, 2018-10-12 09:30:00
892122534, 24320, 2018-10-19 17:00:00, 77.5, C, 2018-10-12 09:30:00
644574257, 24320, 2018-10-19 17:00:00, 77.5, P, 2018-10-12 09:30:00
1357188104, 24320, 2018-10-19 17:00:00, 78.0, C, 2018-10-12 09:30:00
1512726185, 24320, 2018-10-19 17:00:00, 78.0, P, 2018-10-12 09:30:00
973692850, 24320, 2018-10-19 17:00:00, 79.0, C, 2018-10-12 09:30:00
71506291, 24320, 2018-10-19 17:00:00, 79.0, P, 2018-10-12 09:30:00
3452284006, 24320, 2018-10-19 17:00:00, 80.0, C, 2018-10-12 09:30:00
3267221269, 24320, 2018-10-19 17:00:00, 80.0, P, 2018-10-12 09:30:00
1741476180, 24320, 2018-10-19 17:00:00, 81.0, C, 2018-10-12 09:30:00
2040846433, 24320, 2018-10-19 17:00:00, 81.0, P, 2018-10-12 09:30:00
6324744, 24320, 2018-10-19 17:00:00, 82.0, C, 2018-10-12 09:30:00
2074317575, 24320, 2018-10-19 17:00:00, 82.0, P, 2018-10-12 09:30:00
2445362254, 24320, 2018-10-19 17:00:00, 82.5, C, 2018-10-12 09:30:00
3154141817, 24320, 2018-10-19 17:00:00, 82.5, P, 2018-10-12 09:30:00
3619018936, 24320, 2018-10-19 17:00:00, 83.0, C, 2018-10-12 09:30:00
460485297, 24320, 2018-10-19 17:00:00, 83.0, P, 2018-10-12 09:30:00
2676167648, 24320, 2018-10-19 17:00:00, 84.0, C, 2018-10-12 09:30:00
1259218915, 24320, 2018-10-19 17:00:00, 84.0, P, 2018-10-12 09:30:00
78537570, 24320, 2018-10-19 17:00:00, 84.5, C, 2018-10-12 09:30:00
1703907029, 24320, 2018-10-19 17:00:00, 84.5, P, 2018-10-12 09:30:00
629162946, 24320, 2018-10-19 17:00:00, 85.0, C, 2018-10-12 09:30:00
2826154587, 24320, 2018-10-19 17:00:00, 85.0, P, 2018-10-12 09:30:00
593629024, 24320, 2018-10-19 17:00:00, 85.5, C, 2018-10-12 09:30:00
1303361307, 24320, 2018-10-19 17:00:00, 85.5, P, 2018-10-12 09:30:00
