2018-10-12 09:30:00,24320,PYPL,2018-10-12,92.0,C,A,PYPL  181012C00092000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,37,MP,MP,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,92.0,P,A,PYPL  181012P00092000,13.85,17.75,2018-10-11 16:02:00,2018-10-11 16:02:00,16,17,PO,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,92.5,C,A,PYPL  181012C00092500,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,1,MP,MP,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,92.5,P,A,PYPL  181012P00092500,14.6,18.35,2018-10-11 16:02:00,2018-10-11 16:02:00,17,23,Y2,PO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,93.0,C,A,PYPL  181012C00093000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,20,PO,PO,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,93.0,P,A,PYPL  181012P00093000,14.85,18.85,2018-10-11 16:02:00,2018-10-11 16:02:00,16,23,PO,PO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,93.5,C,A,PYPL  181012C00093500,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,3,MP,MP,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,93.5,P,A,PYPL  181012P00093500,15.35,19.35,2018-10-11 16:02:00,2018-10-11 16:02:00,11,16,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,94.0,C,A,PYPL  181012C00094000,0.0,0.03,2018-10-11 16:02:00,2018-10-11 16:02:00,0,7,XO,XO,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,94.0,P,A,PYPL  181012P00094000,16.0,19.7,2018-10-11 16:02:00,2018-10-11 16:02:00,17,17,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,94.5,C,A,PYPL  181012C00094500,0.0,0.03,2018-10-11 16:02:00,2018-10-11 16:02:00,0,15,BX,MP,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,94.5,P,A,PYPL  181012P00094500,16.35,20.55,2018-10-11 16:02:00,2018-10-11 16:02:00,11,21,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,95.0,C,A,PYPL  181012C00095000,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,9,Q,Q,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,95.0,P,A,PYPL  181012P00095000,17.1,21.2,2018-10-11 16:02:00,2018-10-11 16:02:00,11,21,Y2,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,95.5,C,A,PYPL  181012C00095500,0.0,0.04,2018-10-11 16:02:00,2018-10-11 16:02:00,0,63,BX,Y2,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,95.5,P,A,PYPL  181012P00095500,17.35,21.55,2018-10-11 16:02:00,2018-10-11 16:02:00,11,21,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,96.0,C,A,PYPL  181012C00096000,0.0,0.03,2018-10-11 16:02:00,2018-10-11 16:02:00,0,21,MP,PO,0,0.5103,75.9,0.0,0.0,-0.0,0.0,-0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,96.0,P,A,PYPL  181012P00096000,17.85,21.85,2018-10-11 16:02:00,2018-10-11 16:02:00,16,23,PO,PO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,96.5,C,A,PYPL  181012C00096500,0.0,0.03,2018-10-11 16:02:00,2018-10-11 16:02:00,0,49,BO,BT,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,96.5,P,A,PYPL  181012P00096500,18.35,22.35,2018-10-11 16:02:00,2018-10-11 16:02:00,16,23,PO,PO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
